,Unnamed: 0,Timestamp,Light,chamber_1_loc,chamber_2_loc,chamber_3_loc,chamber_4_loc,chamber_5_loc,chamber_6_loc,chamber_7_loc,chamber_8_loc,chamber_9_loc,chamber_10_loc,chamber_11_loc,chamber_12_loc,chamber_13_loc,chamber_14_loc,chamber_15_loc,chamber_16_loc,chamber_17_loc,chamber_18_loc,chamber_19_loc,chamber_20_loc,chamber_1_shock,chamber_2_shock,chamber_3_shock,chamber_4_shock,chamber_5_shock,chamber_6_shock,chamber_7_shock,chamber_8_shock,chamber_9_shock,chamber_10_shock,chamber_11_shock,chamber_12_shock,chamber_13_shock,chamber_14_shock,chamber_15_shock,chamber_16_shock,chamber_17_shock,chamber_18_shock,chamber_19_shock,chamber_20_shock,mch_right_status,oct_right_status,moil_right_status,mch_left_status,oct_left_status,moil_left_status
1930,1930,2024-09-04 12:42:42,light_state,22.85714285714286,74.28571428571428,-7.142857142857139,-34.28571428571429,-38.57142857142857,-25.714285714285708,-87.14285714285714,77.14285714285714,-81.42857142857143,85.71428571428572,91.11111111111111,-76.29629629629629,-8.148148148148152,92.59259259259258,67.40740740740739,12.592592592592595,-42.22222222222223,-31.851851851851848,-55.55555555555556,65.92592592592592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1931,1931,2024-09-04 12:42:42,light_state,22.85714285714286,74.28571428571428,-7.142857142857139,-30.0,-38.57142857142857,-25.714285714285715,-87.14285714285714,81.42857142857142,-81.42857142857143,84.28571428571428,88.14814814814815,-71.85185185185185,-8.148148148148152,88.14814814814815,70.37037037037038,12.592592592592595,-40.74074074074075,-30.370370370370367,-51.11111111111112,62.96296296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1932,1932,2024-09-04 12:42:42,light_state,24.28571428571429,77.14285714285714,-7.142857142857139,-27.142857142857157,-38.57142857142857,-30.0,-87.14285714285714,85.71428571428572,-81.42857142857143,85.71428571428572,89.62962962962965,-67.4074074074074,-8.148148148148152,88.14814814814815,68.88888888888889,11.111111111111114,-40.74074074074075,-25.925925925925924,-48.14814814814815,61.481481481481495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1933,1933,2024-09-04 12:42:42,light_state,24.28571428571429,78.57142857142858,-7.142857142857139,-32.85714285714286,-38.57142857142857,-30.71428571428572,-87.14285714285714,85.71428571428572,-78.57142857142857,85.71428571428572,85.18518518518519,-62.96296296296296,-8.148148148148152,88.14814814814815,65.92592592592592,9.629629629629632,-39.25925925925926,-25.925925925925924,-46.66666666666666,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1934,1934,2024-09-04 12:42:42,light_state,24.28571428571429,80.0,-7.142857142857139,-32.85714285714286,-35.71428571428571,-38.57142857142857,-88.57142857142857,88.57142857142856,-78.57142857142857,85.71428571428572,86.66666666666666,-57.03703703703704,-8.148148148148152,86.66666666666666,67.40740740740739,12.592592592592595,-37.77777777777778,-25.925925925925924,-42.22222222222223,58.51851851851853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1935,1935,2024-09-04 12:42:42,light_state,24.28571428571429,77.14285714285714,-7.142857142857139,-35.71428571428571,-37.142857142857146,-41.42857142857142,-88.57142857142857,91.42857142857144,-77.14285714285714,85.71428571428572,86.66666666666666,-54.07407407407408,-8.148148148148152,88.14814814814815,64.44444444444443,12.592592592592595,-36.29629629629629,-25.925925925925924,-40.74074074074075,55.55555555555557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1936,1936,2024-09-04 12:42:42,light_state,24.28571428571429,82.85714285714286,-7.142857142857139,-35.71428571428571,-34.28571428571429,-44.285714285714285,-90.0,90.0,-74.28571428571429,85.71428571428572,89.62962962962965,-58.51851851851852,-8.148148148148152,88.14814814814815,64.44444444444443,11.111111111111114,-33.33333333333334,-25.925925925925924,-37.77777777777778,55.55555555555557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1937,1937,2024-09-04 12:42:42,light_state,24.28571428571429,84.28571428571428,-7.142857142857139,-35.71428571428571,-32.85714285714286,-47.14285714285714,-92.85714285714286,87.14285714285714,-71.42857142857143,85.71428571428572,86.66666666666666,-58.51851851851852,-8.148148148148152,88.14814814814815,64.44444444444443,11.111111111111114,-34.81481481481481,-25.925925925925924,-37.77777777777778,54.07407407407408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1938,1938,2024-09-04 12:42:43,light_state,24.28571428571429,81.42857142857142,-7.142857142857139,-31.42857142857143,-31.42857142857143,-47.14285714285714,-91.42857142857144,88.57142857142856,-70.0,85.71428571428572,91.11111111111111,-51.11111111111112,-8.148148148148152,88.14814814814815,64.44444444444443,8.148148148148152,-31.851851851851848,-25.925925925925924,-33.33333333333334,52.59259259259258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1939,1939,2024-09-04 12:42:43,light_state,21.428571428571416,81.42857142857142,-7.142857142857139,-35.71428571428571,-28.57142857142857,-50.0,-88.57142857142857,90.0,-67.14285714285714,85.71428571428572,89.62962962962965,-48.14814814814815,-8.148148148148152,89.62962962962965,64.44444444444443,9.629629629629632,-28.88888888888889,-25.925925925925924,-31.851851851851848,49.62962962962962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1940,1940,2024-09-04 12:42:43,light_state,22.85714285714286,81.42857142857142,-7.142857142857139,-34.28571428571429,-30.0,-50.0,-87.14285714285714,90.0,-64.28571428571428,85.71428571428572,91.11111111111111,-45.18518518518518,-8.148148148148152,88.14814814814815,64.44444444444443,6.666666666666671,-28.88888888888889,-25.925925925925924,-30.370370370370367,48.14814814814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1941,1941,2024-09-04 12:42:43,light_state,24.28571428571429,82.85714285714286,-7.142857142857139,-32.85714285714286,-30.0,-51.42857142857143,-87.14285714285714,91.42857142857144,-61.42857142857142,85.71428571428572,89.62962962962965,-42.22222222222223,-8.148148148148152,88.14814814814815,64.44444444444443,5.185185185185176,-27.407407407407405,-25.925925925925924,-27.407407407407405,46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1942,1942,2024-09-04 12:42:43,light_state,22.85714285714286,82.85714285714286,-7.142857142857139,-34.28571428571429,-27.142857142857157,-54.285714285714285,-88.57142857142857,88.57142857142856,-57.142857142857146,85.71428571428572,83.7037037037037,-37.77777777777778,-8.148148148148152,88.14814814814815,64.44444444444443,5.185185185185176,-22.96296296296296,-25.925925925925924,-24.444444444444443,43.70370370370373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1943,1943,2024-09-04 12:42:43,light_state,27.14285714285714,82.85714285714286,-7.142857142857139,-31.42857142857143,-27.142857142857157,-57.142857142857146,-87.14285714285714,90.0,-52.85714285714286,85.71428571428572,77.77777777777777,-33.33333333333334,-8.148148148148152,86.66666666666666,64.44444444444443,2.2222222222222143,-20.0,-25.925925925925924,-21.48148148148148,40.74074074074073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1944,1944,2024-09-04 12:42:43,light_state,25.714285714285708,82.85714285714286,-7.142857142857139,-30.0,-27.142857142857157,-60.0,-85.71428571428572,90.0,-50.0,85.71428571428572,67.40740740740739,-28.88888888888889,-8.148148148148152,83.7037037037037,64.44444444444443,-0.7407407407407476,-18.51851851851852,-28.148148148148145,-21.48148148148148,37.77777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1945,1945,2024-09-04 12:42:43,light_state,25.714285714285708,84.28571428571428,-7.142857142857139,-27.142857142857157,-27.142857142857157,-63.57142857142857,-84.28571428571429,90.0,-45.71428571428572,88.57142857142856,64.44444444444443,-24.444444444444443,-8.148148148148152,82.22222222222223,64.44444444444443,-0.7407407407407476,-18.51851851851852,-28.88888888888889,-18.51851851851852,34.81481481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1946,1946,2024-09-04 12:42:43,light_state,25.714285714285708,84.28571428571428,-7.142857142857139,-27.142857142857157,-27.142857142857157,-60.0,-82.85714285714286,88.57142857142856,-45.71428571428572,88.57142857142856,64.44444444444443,-25.925925925925924,-8.148148148148152,80.74074074074073,64.44444444444443,-0.7407407407407476,-15.555555555555555,-28.88888888888889,-18.51851851851852,33.333333333333314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1947,1947,2024-09-04 12:42:44,light_state,27.14285714285714,84.28571428571428,-7.142857142857139,-24.28571428571429,-25.714285714285708,-66.42857142857142,-84.28571428571429,88.57142857142856,-40.0,88.57142857142856,60.0,-18.51851851851852,-8.148148148148152,76.2962962962963,64.44444444444443,-2.2222222222222285,-14.074074074074076,-28.88888888888889,-15.555555555555555,28.88888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1948,1948,2024-09-04 12:42:44,light_state,22.85714285714286,84.28571428571428,-7.142857142857139,-20.0,-24.28571428571429,-68.09523809523809,-85.71428571428572,90.0,-37.142857142857146,88.57142857142856,57.03703703703704,-15.555555555555555,-8.148148148148152,73.33333333333334,64.44444444444443,-0.7407407407407476,-11.111111111111114,-28.88888888888889,-15.555555555555555,24.444444444444443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1949,1949,2024-09-04 12:42:44,light_state,28.571428571428584,84.28571428571428,-7.142857142857139,-18.57142857142857,-24.28571428571429,-71.42857142857143,-85.71428571428572,91.42857142857144,-31.42857142857143,88.57142857142856,49.62962962962962,-9.629629629629632,-8.148148148148152,71.85185185185185,64.44444444444443,-2.2222222222222285,-9.629629629629632,-28.88888888888889,-14.074074074074076,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1950,1950,2024-09-04 12:42:44,light_state,25.714285714285708,84.28571428571428,-7.142857142857139,-17.14285714285714,-22.857142857142847,-75.35714285714286,-84.28571428571429,94.28571428571428,-28.57142857142857,88.57142857142856,45.18518518518519,-8.148148148148152,-8.148148148148152,71.85185185185185,64.44444444444443,-6.666666666666671,-6.666666666666671,-28.88888888888889,-11.111111111111114,15.555555555555545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1951,1951,2024-09-04 12:42:44,light_state,24.28571428571429,87.14285714285714,-7.142857142857139,-12.85714285714286,-22.857142857142847,-80.47619047619048,-82.85714285714286,94.28571428571428,-27.142857142857157,88.57142857142856,40.74074074074073,-2.2222222222222285,-8.148148148148152,67.40740740740739,64.44444444444443,-3.7037037037037095,-3.7037037037037095,-28.88888888888889,-8.148148148148152,14.074074074074076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1952,1952,2024-09-04 12:42:44,light_state,24.28571428571429,88.57142857142856,-7.142857142857139,-11.42857142857143,-24.28571428571429,-88.57142857142857,-82.85714285714286,94.28571428571428,-24.28571428571429,88.57142857142856,37.77777777777777,2.2222222222222143,-8.148148148148152,67.4074074074074,64.44444444444443,-2.2222222222222285,-2.2222222222222285,-28.88888888888889,-8.148148148148152,11.111111111111114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1953,1953,2024-09-04 12:42:44,light_state,25.714285714285708,85.71428571428572,-7.142857142857139,-8.57142857142857,-24.28571428571429,-85.0,-80.0,88.57142857142856,-21.42857142857143,87.14285714285714,31.851851851851848,8.148148148148152,-8.148148148148152,62.96296296296296,64.44444444444443,-2.2222222222222285,5.185185185185176,-28.88888888888889,-5.185185185185176,9.629629629629632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1954,1954,2024-09-04 12:42:44,light_state,27.14285714285714,85.71428571428572,-7.142857142857139,-7.142857142857139,-24.28571428571429,-90.0,-78.57142857142857,90.0,-20.0,87.14285714285714,27.40740740740742,14.074074074074076,-8.148148148148152,61.481481481481495,65.92592592592592,-3.7037037037037095,5.185185185185176,-28.88888888888889,-0.7407407407407476,5.185185185185176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1955,1955,2024-09-04 12:42:44,light_state,28.571428571428584,85.71428571428572,-7.142857142857139,-5.714285714285722,-24.28571428571429,-91.42857142857144,-77.14285714285714,88.57142857142856,-15.714285714285708,90.0,24.444444444444443,18.518518518518505,-8.148148148148152,58.51851851851853,65.92592592592592,-2.2222222222222285,3.7037037037036953,-28.88888888888889,2.2222222222222143,2.2222222222222143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1956,1956,2024-09-04 12:42:45,light_state,27.14285714285714,85.71428571428572,-7.142857142857139,-2.857142857142861,-24.28571428571429,-95.71428571428572,-77.14285714285714,88.57142857142856,-12.85714285714286,90.0,22.96296296296296,20.0,-8.148148148148152,57.03703703703704,70.37037037037038,-0.7407407407407476,5.185185185185176,-28.88888888888889,6.666666666666671,0.7407407407407334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1957,1957,2024-09-04 12:42:45,light_state,28.571428571428584,85.71428571428572,-7.142857142857139,0.0,-24.28571428571429,-92.85714285714286,-74.28571428571429,90.0,-11.42857142857143,90.0,18.518518518518505,25.925925925925924,-8.148148148148152,57.03703703703704,67.40740740740739,0.7407407407407334,6.666666666666671,-27.407407407407405,11.111111111111114,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1958,1958,2024-09-04 12:42:45,light_state,30.0,88.57142857142856,-7.142857142857139,1.4285714285714164,-24.28571428571429,-94.28571428571428,-72.85714285714286,88.57142857142856,-10.0,90.0,17.037037037037024,30.37037037037038,-8.148148148148152,54.07407407407408,68.88888888888889,0.7407407407407334,8.148148148148152,-27.407407407407405,12.592592592592595,-5.185185185185176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1959,1959,2024-09-04 12:42:45,light_state,31.428571428571416,88.57142857142856,-7.142857142857139,4.285714285714292,-24.28571428571429,-91.42857142857144,-70.0,88.57142857142856,-7.142857142857139,90.0,15.555555555555545,34.81481481481481,-8.148148148148152,51.11111111111112,70.37037037037038,3.7037037037036953,11.111111111111114,-27.407407407407405,15.555555555555545,-8.148148148148152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
1960,1960,2024-09-04 12:42:45,light_state,34.28571428571428,88.57142857142856,-7.142857142857139,2.857142857142847,-24.28571428571429,-94.28571428571428,-68.57142857142857,91.42857142857144,-2.857142857142861,90.0,11.111111111111114,39.25925925925927,-8.148148148148152,49.62962962962962,71.85185185185185,5.185185185185176,14.074074074074076,-30.370370370370367,18.518518518518505,-12.592592592592595,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
1961,1961,2024-09-04 12:42:45,light_state,34.28571428571428,88.57142857142856,-7.142857142857139,1.4285714285714164,-24.28571428571429,-94.28571428571428,-67.14285714285714,91.42857142857144,-4.285714285714278,90.0,12.592592592592595,39.25925925925927,-8.148148148148152,54.07407407407408,71.85185185185185,5.185185185185176,12.592592592592595,-30.370370370370367,20.0,-9.629629629629632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
1962,1962,2024-09-04 12:42:45,light_state,31.428571428571416,88.57142857142856,-7.142857142857139,0.0,-22.857142857142847,-94.28571428571428,-64.28571428571428,91.42857142857144,-5.714285714285722,90.0,6.666666666666671,43.70370370370373,-8.148148148148152,48.14814814814815,70.37037037037038,5.185185185185176,12.592592592592595,-31.851851851851848,21.48148148148148,-12.592592592592595,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
1963,1963,2024-09-04 12:42:45,light_state,31.428571428571416,88.57142857142856,-7.142857142857139,2.857142857142847,-18.57142857142857,-94.28571428571428,-61.42857142857142,92.85714285714286,1.4285714285714164,90.0,2.2222222222222143,49.62962962962962,-8.148148148148152,49.62962962962962,73.33333333333334,6.666666666666671,12.592592592592595,-31.851851851851848,21.48148148148148,-14.074074074074076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
1964,1964,2024-09-04 12:42:45,light_state,31.428571428571416,88.57142857142856,-10.0,2.857142857142847,-18.57142857142857,-94.28571428571428,-60.0,92.85714285714286,4.285714285714292,90.0,-0.7407407407407476,52.59259259259258,-9.629629629629632,48.14814814814815,73.33333333333334,11.111111111111114,12.592592592592595,-31.851851851851848,21.48148148148148,-14.074074074074076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
1965,1965,2024-09-04 12:42:46,light_state,32.85714285714286,88.57142857142856,-10.0,5.714285714285722,-15.714285714285708,-94.28571428571428,-57.142857142857146,92.85714285714286,7.142857142857139,90.0,-8.148148148148152,55.55555555555557,-8.148148148148152,45.18518518518519,73.33333333333334,11.111111111111114,12.592592592592595,-31.851851851851848,22.96296296296296,-11.111111111111114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
1966,1966,2024-09-04 12:42:46,light_state,35.71428571428572,84.28571428571428,-10.0,5.714285714285722,-10.0,-95.71428571428572,-54.285714285714285,92.85714285714286,10.000000000000014,90.0,-9.629629629629632,61.481481481481495,-6.666666666666671,45.18518518518519,73.33333333333334,11.111111111111114,12.592592592592595,-31.851851851851848,22.96296296296296,-17.037037037037038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
1967,1967,2024-09-04 12:42:46,light_state,34.28571428571428,82.85714285714286,-10.0,7.142857142857139,-10.0,-91.42857142857144,-51.42857142857143,92.85714285714286,11.42857142857143,90.0,-11.111111111111114,64.44444444444443,-11.111111111111114,45.18518518518519,71.85185185185185,11.111111111111114,12.592592592592595,-28.88888888888889,22.96296296296296,-14.074074074074076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
1968,1968,2024-09-04 12:42:46,light_state,31.428571428571416,82.85714285714286,-10.0,7.142857142857139,-10.0,-91.42857142857144,-48.57142857142858,91.42857142857144,12.85714285714286,90.0,-15.555555555555555,65.92592592592592,-11.111111111111114,43.70370370370373,73.33333333333334,6.666666666666671,17.037037037037024,-28.88888888888889,22.96296296296296,-11.111111111111114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
1969,1969,2024-09-04 12:42:46,light_state,32.85714285714286,80.0,-10.0,7.142857142857139,-8.57142857142857,-90.0,-47.14285714285714,95.7142857142857,12.85714285714286,90.0,-17.037037037037038,68.88888888888889,-11.111111111111114,42.22222222222223,73.33333333333334,6.666666666666671,14.074074074074076,-28.88888888888889,25.925925925925924,-14.074074074074076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
1970,1970,2024-09-04 12:42:46,light_state,34.28571428571428,77.14285714285714,-10.0,7.142857142857139,-7.142857142857139,-87.14285714285714,-42.85714285714286,95.7142857142857,14.285714285714278,90.0,-20.0,71.85185185185185,-8.148148148148152,39.25925925925927,71.85185185185185,5.185185185185176,14.074074074074076,-28.88888888888889,28.88888888888889,-11.111111111111114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1971,1971,2024-09-04 12:42:46,light_state,35.71428571428572,77.14285714285714,-10.0,8.57142857142857,-7.142857142857139,-82.85714285714286,-40.0,95.7142857142857,17.142857142857153,90.0,-22.96296296296296,74.81481481481481,-8.148148148148152,36.29629629629631,73.33333333333334,9.629629629629632,15.555555555555545,-28.88888888888889,28.88888888888889,-11.111111111111114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1972,1972,2024-09-04 12:42:46,light_state,35.71428571428572,77.14285714285714,-10.0,8.57142857142857,-7.142857142857139,-80.71428571428572,-37.142857142857146,90.0,17.142857142857153,90.0,-24.444444444444443,77.77777777777777,-6.666666666666671,31.851851851851848,73.33333333333334,6.666666666666671,11.111111111111114,-28.88888888888889,31.851851851851848,-15.555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1973,1973,2024-09-04 12:42:46,light_state,38.57142857142856,77.14285714285714,-10.0,12.85714285714286,-5.714285714285722,-77.14285714285714,-32.85714285714286,91.42857142857144,17.142857142857153,90.0,-25.925925925925924,77.77777777777777,-9.629629629629632,28.148148148148152,73.33333333333334,3.7037037037036953,9.629629629629632,-28.88888888888889,33.333333333333314,-17.037037037037038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1974,1974,2024-09-04 12:42:47,light_state,37.14285714285714,75.71428571428572,-10.0,10.000000000000014,-8.57142857142857,-77.14285714285714,-30.0,90.0,17.142857142857153,90.0,-31.851851851851848,80.74074074074073,-11.111111111111114,26.66666666666667,73.33333333333334,3.7037037037036953,9.629629629629632,-28.88888888888889,36.29629629629631,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
